300.0	-0.0063
308.0	0.0089
316.0	0.0325
324.0	0.0475
332.0	0.037
340.0	-0.0025
348.0	-0.0211
356.0	0.0198
364.0	0.0593
372.0	0.038
380.0	0.0002
388.0	-0.0027
396.0	0.0056
404.0	-0.005
412.0	-0.0158
420.0	-0.0058
428.0	0.0066
436.0	0.0022
444.0	-0.0024
452.0	0.0107
460.0	0.028
468.0	0.0327
476.0	0.0247
484.0	0.0089
492.0	-0.0064
500.0	-0.0147
508.0	-0.0182
516.0	-0.019
524.0	-0.0065
532.0	0.0476
540.0	0.1971
548.0	0.4999
556.0	0.8655
564.0	0.993
572.0	0.736
580.0	0.3401
588.0	0.0924
596.0	0.0253
604.0	0.0257
612.0	0.0174
620.0	0.0002
628.0	-0.0102
636.0	-0.0117
644.0	-0.006
652.0	0.0043
660.0	0.0164
668.0	0.0271
676.0	0.0332
684.0	0.0308
692.0	0.0181
700.0	0.002
708.0	-0.0106
716.0	-0.0214
724.0	-0.0306
732.0	-0.0265
740.0	-0.0014
748.0	0.0225
756.0	0.0239
764.0	0.0134
772.0	0.0065
780.0	0.0062
788.0	0.0119
796.0	0.0235
