500.0	-0.0347
508.0	-0.0212
516.0	-0.0299
524.0	-0.0363
532.0	-0.0219
540.0	-0.0206
548.0	-0.0583
556.0	-0.0674
564.0	-0.0464
572.0	-0.0575
580.0	-0.0608
588.0	-0.0253
596.0	-0.007
604.0	-0.0092
612.0	0.0007
620.0	0.0163
628.0	0.0205
636.0	-0.0003
644.0	-0.0229
652.0	-0.0217
660.0	-0.0147
668.0	-0.0246
676.0	-0.0587
684.0	-0.0575
692.0	0.0029
700.0	0.037
708.0	0.0331
716.0	0.0262
724.0	-0.0082
732.0	-0.0316
740.0	0.0722
748.0	0.1486
756.0	0.0399
764.0	-0.0311
772.0	0.0242
780.0	0.0941
788.0	0.0602
796.0	-0.0699
804.0	-0.0684
812.0	-0.0098
820.0	-0.0962
828.0	-0.099
836.0	0.046
844.0	0.0626
852.0	0.0075
860.0	0.024
868.0	-0.0084
876.0	-0.0626
884.0	0.1324
892.0	0.5338
900.0	0.4374
908.0	0.0777
916.0	-0.0218
924.0	-0.009
932.0	0.0292
940.0	0.0588
948.0	0.0326
956.0	0.0073
964.0	0.0417
972.0	0.0538
980.0	0.0129
988.0	-0.0359
996.0	-0.0439
