              0      20.324799
    0.078539816       20.28515
     0.15707963      20.171153
     0.23561945      19.992956
     0.31415927      19.769698
     0.39269908      19.525802
      0.4712389      19.291599
     0.54977871      19.099712
     0.62831853      18.980418
     0.70685835      18.956977
     0.78539816      19.042182
     0.86393798      19.236145
      0.9424778      19.524349
      1.0210176       19.88194
      1.0995574      20.277779
      1.1780972      20.678013
      1.2566371      21.050739
      1.3351769      21.368231
      1.4137167      21.610052
      1.4922565      21.760639
      1.5707963      21.812105
      1.6493361      21.760639
       1.727876      21.610052
      1.8064158      21.368231
      1.8849556      21.050739
      1.9634954      20.678013
      2.0420352      20.277779
       2.120575       19.88194
      2.1991149      19.524349
      2.2776547      19.236145
      2.3561945      19.042182
      2.4347343      18.956977
      2.5132741      18.980418
      2.5918139      19.099712
      2.6703538      19.291599
      2.7488936      19.525802
      2.8274334      19.769698
      2.9059732      19.992956
       2.984513      20.171153
      3.0630528       20.28515
      3.1415927      20.324799
